ano,mes,dia,hora,velocidade_vento,insolar_solar,cobertura_nuvens,periodo,qs_recovery_boiler_MP,qs_recovery_boiler_SO2,qs_recovery_boiler_CO,qs_smelt_tank_MP,qs_smelt_tank_SO2,qs_smelt_tank_CO,qs_lime_kiln_MP,qs_lime_kiln_SO2,qs_lime_kiln_CO
2023,1,1,20,5.300499562569139,,parcialmente_nublado,noite,1334.306354727775,34.280471952002046,15.27090674462007,57.62613122398218,0.9674931849706265,0.0,95.50410896900539,0.32050284008458957,0.1669220953874599
2023,1,1,21,6.301925996625994,,nublado,noite,701.7470280949191,23.844485107097462,38.88201585309631,5.025617048093157,1.5268907924580561,0.0,385.0905178194969,1.3647778831116315,0.5003235998316533
2023,1,1,22,2.2886108826202447,,nublado,noite,1017.1145112112156,36.45839997144669,87.06025438968156,8.838801046609081,1.7449257571681667,0.0,262.18775340650006,1.8775559727609814,0.5032243482385862
2023,1,1,23,1.9835911034717495,,parcialmente_nublado,noite,864.0296875666854,28.64655158141852,43.53295047643999,6.381701914858862,0.38663799961888057,0.0,491.79963670506606,1.3680138159062214,0.1669537090297241
2023,1,2,0,3.6747515005650317,,parcialmente_nublado,noite,1201.536866563552,39.98788214732823,24.13234358386484,7.128757164902185,1.3904211644899087,0.0,464.4170155072364,0.4608448692684573,0.1955647751389322
2023,1,2,1,6.28383138299413,,parcialmente_nublado,noite,574.6995726374091,25.351887356072154,85.76312680662008,25.73961305382484,1.435552259169404,0.0,180.08721883522108,2.326973377787877,0.6016639321313223
2023,1,2,2,4.294838050527527,,parcialmente_nublado,noite,456.16366997857773,56.42943750748168,76.47500106026455,19.6317897173422,0.7854121160865697,0.0,329.5860967391924,0.3627542880335256,0.2859495080814798
2023,1,2,3,6.975755897186542,,parcialmente_nublado,noite,749.5376451750736,35.47663523098962,12.411585299898604,49.78726301228869,0.1828935556457501,0.0,225.55488666673696,0.9045977450636162,0.28523087843170314
2023,1,2,4,6.7808250941424415,,claro,noite,108.5457413407107,30.437901224219964,72.47258356555038,10.598470488139633,1.3387527517243978,0.0,340.00199983109144,0.2588411292833127,0.7670213126819011
2023,1,2,5,4.125951842091094,,parcialmente_nublado,noite,1565.5196638910863,6.952083097158154,64.99898021717839,49.145236665601814,1.135755227423702,0.0,455.6166237081047,2.214541028536737,0.23729549407190803
2023,1,2,6,1.7186625775858146,moderada,,dia,1237.830923362532,34.4729269421827,92.17502202729031,44.74609913079371,0.8938107415292771,0.0,311.92282229697145,2.664342708416471,0.7048501273011578
2023,1,2,7,4.298038478031814,alta,,dia,404.12056868922144,29.72102622185279,98.41750046744926,39.71181546100275,1.1741088129954949,0.0,375.82385881837496,0.6303262530042953,0.3861242881258693
2023,1,2,8,6.484842507124412,moderada,,dia,701.0893025313276,36.445901891656575,42.77386269538302,44.36897421123928,0.8982506297879517,0.0,42.862706967230665,1.7457645895681089,0.1615423691509691
2023,1,2,9,5.300033085313307,baixa,,dia,491.4563186015009,42.29105229666554,56.92690622805549,25.121664882907226,1.0733913377604853,0.0,403.88492098786816,1.6924312180206553,0.24547069198825483
2023,1,2,10,4.564951073231021,alta,,dia,722.7266741095904,45.23538068240019,20.933945452814555,35.28371751316124,1.712068696302512,0.0,93.1365374741526,2.0142109714534615,0.231440142784511
2023,1,2,11,5.412848759639172,moderada,,dia,1091.040617179425,33.34669710317029,90.46607904286051,29.285273025101,0.5958445943121877,0.0,337.03693940248735,1.7816302324308326,0.5019616192606533
2023,1,2,12,1.7246153344113868,alta,,dia,344.02682033639815,47.75738726545609,48.448058327605295,29.816164883638635,0.18641433028550491,0.0,222.3610324253183,1.3723557952272856,0.6578145832827821
2023,1,2,13,6.732209166091839,moderada,,dia,770.7824044183677,53.70481346808936,34.20458201856234,10.620300617239536,1.423470167985511,0.0,64.072316963197,2.1985345060586203,0.6065184342998403
2023,1,2,14,4.215386131572711,alta,,dia,220.89356196183027,41.602035789976526,24.80623720013551,56.68646747316527,1.3234037893649324,0.0,162.14153581600573,0.5895449252753261,0.5078190322162144
2023,1,2,15,6.181564792295958,moderada,,dia,877.2418039310228,62.89934885480364,97.31850263183345,42.5229837070273,1.578366447305927,0.0,318.272034040547,0.5354380841041897,0.3423373811467741
2023,1,2,16,6.440515370389001,baixa,,dia,953.813455609228,6.604466050920996,10.618147031707425,53.385611412711654,1.5420087860191887,0.0,240.6299129909608,1.5859298729675837,0.14564435295932482
2023,1,2,17,1.4264817129180263,baixa,,dia,203.74324731446637,50.54465670940021,6.709093372815271,33.32445614563142,0.48261563181257294,0.0,196.52888047470395,1.6441355532658763,0.4776728437393012
2023,1,2,18,2.566426577498791,,nublado,noite,1367.5317102261808,43.3885182951538,91.82269562689402,46.683061546649384,1.1614637410110833,0.0,464.70766260139635,0.7908418914316886,0.060644567336675725
2023,1,2,19,4.796586886362611,,nublado,noite,680.4383106465232,38.92611057771203,63.52740135166715,49.25218910487555,1.4436481281674132,0.0,154.00979156014856,2.483498090011515,0.19035617768813923
2023,1,2,20,4.347753340939045,,parcialmente_nublado,noite,1090.617508844541,48.710556878893144,90.7550456626885,20.066732247732872,0.508801408811164,0.0,69.06595800860693,0.319263630932341,0.3678393680881154
2023,1,2,21,1.051043978888594,,claro,noite,1458.6955277728416,47.92057076765009,82.1418381379921,47.341423989947714,0.25849305266022843,0.0,340.8849720637696,1.416016400738731,0.2254922494285557
2023,1,2,22,4.3940737482117775,,nublado,noite,1081.6408823800373,6.362797018800786,50.19117756337443,34.603793405870576,0.4329285849786893,0.0,309.46805275692174,2.449086386028773,0.7249540468019565
2023,1,2,23,6.022521415761178,,claro,noite,1115.153680183267,47.315967167413056,72.88306111529018,12.84736901785162,0.9917617445498655,0.0,205.369793833051,1.0914755172728041,0.4016393383406518
2023,1,3,0,6.7839777383465645,,nublado,noite,967.6518954628881,19.25595632897131,40.11835432802872,41.667948301460505,0.22293642630261581,0.0,264.9493325881465,0.4019272152612645,0.19941722999085423
2023,1,3,1,5.757242181981333,,claro,noite,1160.1510335757462,35.24029879369143,52.50843083562042,11.55186377286222,1.3023526864244943,0.0,279.8997216471054,1.7287889733612924,0.7161132552743784
2023,1,3,2,3.888137308926665,,parcialmente_nublado,noite,133.4422882197911,19.688890263649856,27.487493857277823,20.825868532414326,0.8336974500327178,0.0,240.62478933595847,0.7992252984912291,0.639922349703786
2023,1,3,3,6.615661527788567,,claro,noite,508.19400843150345,56.18110722269916,39.83436918406538,36.76086045952477,1.3667587648245743,0.0,442.99570099905,0.3343119031695106,0.1960360209976086
2023,1,3,4,6.574554973851386,,nublado,noite,639.6628471367112,47.18841455299143,46.30194882282384,34.38636170862381,1.4953376524040318,0.0,489.81352734442765,0.520780039066488,0.8257154914446798
2023,1,3,5,3.545184654654757,,parcialmente_nublado,noite,414.210127974767,37.189087704431074,41.345743158783606,49.7649286278633,1.7319272229106764,0.0,337.6161619399684,1.8204282447226083,0.7672514520319131
2023,1,3,6,6.102482374858305,alta,,dia,721.3393436329651,56.17998423171255,65.19843692991019,17.10491958564994,0.7071806379307038,0.0,412.36033081538653,1.535764352746757,0.19154235902728065
2023,1,3,7,6.080953842166229,alta,,dia,200.9781904706211,9.425460391618303,67.8285323751988,45.18713562434053,1.312343020582628,0.0,472.45590891667797,2.1346625343059036,0.8301748570458692
2023,1,3,8,1.963176896400397,baixa,,dia,1417.8822744742731,5.105234269786598,23.908466786888244,26.10906909631199,1.2730492071283557,0.0,120.38467349828932,0.524644597585483,0.21958452690568273
2023,1,3,9,3.6872029824084036,alta,,dia,1084.3469813806107,5.599693966424153,39.18155718537248,22.099242839857148,0.9077108052995647,0.0,164.6313967783328,0.2851608487500198,0.37567210363727344
2023,1,3,10,2.5780286948650932,moderada,,dia,1416.5197979406646,49.582175283599966,69.82849123068827,59.755920514179365,1.7338450826421763,0.0,354.38789330210676,1.549736152801548,0.6259736311292474
2023,1,3,11,5.890102683365305,alta,,dia,1072.8092092130978,5.624310638900791,23.219990112322066,14.172260048923237,0.8912292207798512,0.0,447.334394533486,1.5083537107369478,0.5535653609511993
2023,1,3,12,2.3349953726048795,moderada,,dia,729.4906893101712,28.976861938456814,29.606598653739454,17.291615214018904,0.37893336650308335,0.0,384.14398167105713,0.5187904513768105,0.2303996106152388
2023,1,3,13,6.302623594409021,alta,,dia,935.382342843863,20.648397213073473,49.75902732047106,47.863308312391005,1.7866628936390176,0.0,470.30934415940294,2.383533482718374,0.6179834399907818
2023,1,3,14,1.7572212504235427,baixa,,dia,111.55295178795934,59.84625267833332,18.542935971541528,54.64459273482302,0.8350577931717066,0.0,294.1964405996468,0.5457344073607471,0.7794524663293543
2023,1,3,15,2.620853921421806,alta,,dia,935.1278053575444,23.164655255388972,30.646416304955004,19.100080973046786,1.3503059488073001,0.0,332.75794853026594,0.365195601602502,0.3803671282664645
2023,1,3,16,5.658168228952036,moderada,,dia,961.3944081384008,12.507463623298998,30.399173250948433,50.86773188289183,1.1858347024533507,0.0,206.10690562192985,1.9663008029765943,0.5254232099748166
2023,1,3,17,5.67390763240346,moderada,,dia,942.9039495088973,17.357693821638076,17.19048725452977,38.04861200751291,1.5764805918513443,0.0,258.68439386067524,2.1975614521950426,0.4320427661266343
2023,1,3,18,4.234242533780844,,claro,noite,356.50193113335683,41.57166199574557,22.508975716616625,15.499309532187157,1.3809985970985237,0.0,183.58514132748942,1.0716947965636332,0.29298202046073274
2023,1,3,19,5.799371997737324,,parcialmente_nublado,noite,945.6630873993768,61.81739746167057,74.8391901453292,18.024167192618485,1.7496287497813674,0.0,352.1888164378612,1.7002898344448645,0.43402746382739404
2023,1,3,20,1.7309532101058522,,claro,noite,1006.0522055915894,12.386251531139617,89.96106123073649,52.368313038875584,0.8889197225756528,0.0,54.955763489416256,2.4657444189386144,0.8136035373537278
2023,1,3,21,4.8429293297339955,,claro,noite,773.162553844182,62.71732366890656,13.991982704882506,14.11470132927856,1.6067502703073888,0.0,47.60919122046624,1.687526736138878,0.685935239025412
2023,1,3,22,4.490553341963308,,nublado,noite,967.5720816484877,18.658894927021173,34.562481207535996,25.350064419548758,1.2027439986699024,0.0,79.2633434439843,0.3350245238301409,0.44600288947092603
2023,1,3,23,2.072366029220171,,parcialmente_nublado,noite,301.14088829030925,25.92004718592139,78.88699192816725,41.53480269267286,1.5557513953583582,0.0,360.7366558281589,2.4655132076723127,0.11618122360255739
2023,1,4,0,5.80640724543113,,claro,noite,875.0618250205962,24.469725852835126,50.78070819433887,60.16323736475803,1.1430163366173949,0.0,153.73201857217452,2.1849868862132875,0.07111840787916643
2023,1,4,1,2.3784540945545585,,nublado,noite,1147.3389728156687,43.98708562416993,13.922188011838617,54.229744017126784,0.6149251743220875,0.0,138.32801520855804,0.3787937367855134,0.17832151972029028
2023,1,4,2,4.5791704663155395,,parcialmente_nublado,noite,420.5072426435155,12.072685759476203,55.73559737470204,11.689190445382362,0.522915724796913,0.0,218.9026437509527,0.4224911776673098,0.5194131730321033
2023,1,4,3,3.492769225276261,,nublado,noite,963.1113187433543,52.89743535068305,59.169462621666234,52.03921533083959,0.6889405042543177,0.0,371.0279803463576,1.598350519596899,0.3582412882151376
2023,1,4,4,4.298386082438813,,parcialmente_nublado,noite,574.7046928828412,5.835497528389009,83.76996521527045,20.53581190019416,0.45251853390503277,0.0,160.02327409109355,2.333997811381486,0.09996521126369852
2023,1,4,5,2.009290249082804,,claro,noite,780.6139859860219,41.59999083943617,21.965125681024475,13.530392796433707,0.9513092740652572,0.0,73.80224627796275,0.6226115219699273,0.33965260256852
2023,1,4,6,5.206756139119402,alta,,dia,627.1023445692078,8.766122428107911,22.627855631939724,28.48189645800459,1.015302107797792,0.0,87.4531446276868,2.1155453230928436,0.33738726263200564
2023,1,4,7,1.3444991964499622,baixa,,dia,769.5524251751945,14.018103754224205,94.87320232611643,30.999128745680288,0.5814677265921427,0.0,501.18467326397575,1.3288871829632771,0.38535388495530887
2023,1,4,8,6.338132185440447,alta,,dia,1554.8723243249258,38.49284663066311,58.635906302134295,12.080105641142579,1.0173485422882096,0.0,463.02685909800994,1.3526266820379549,0.7591176284429293
2023,1,4,9,4.398325244113391,baixa,,dia,200.06984010474625,42.59396266045194,50.03302770986307,15.91759383902212,0.6061534448335166,0.0,86.90405806883396,0.8901600338007636,0.6438242521776201
2023,1,4,10,1.1912069117809958,alta,,dia,846.7267744896352,41.78008213362386,88.53182756535872,4.631697282645934,1.6805778268802454,0.0,229.76786729090603,1.1726074502298571,0.6546358509641583
2023,1,4,11,3.574215456787388,baixa,,dia,1000.0150465668719,24.49622073325275,26.55436482985087,56.978291199627456,1.479919129593617,0.0,390.9523741002043,1.297524345639083,0.387939509780114
2023,1,4,12,4.443944383039604,baixa,,dia,1437.5435194407582,55.534250395991556,29.740224615311835,26.78311106080899,0.6896566865382253,0.0,328.5218391981884,1.347492236607976,0.8117245639499256
2023,1,4,13,6.672417177773594,alta,,dia,1468.9386168636413,22.383256728985955,88.98479426797716,4.039653683285991,1.793334674892233,0.0,461.6179924492464,2.345507919613442,0.2581251352717761
2023,1,4,14,6.935443834221257,alta,,dia,1000.4274560905754,44.86477238732671,44.94480739647731,47.02215450455505,1.6577182584531964,0.0,383.44474549399166,2.2056913796168494,0.33313301678743684
2023,1,4,15,2.1209144709779295,moderada,,dia,1606.7071732583204,25.836942091177633,45.79691374938729,13.250188732677605,0.971965082202422,0.0,443.80581871190566,2.079259551483409,0.16675414007271572
2023,1,4,16,1.1332874000187343,moderada,,dia,1437.7355900281564,23.114022908077757,33.21829447291423,53.00909694631864,0.7654544133533882,0.0,353.2012752604581,0.4642951817367028,0.7399457404795423
2023,1,4,17,5.118977705120502,moderada,,dia,1412.1428441029736,58.39563189388167,17.257269686436228,45.238902041450345,1.3936101612697533,0.0,474.6942743239541,1.80694753012746,0.27163505660363535
2023,1,4,18,5.527717557793208,,nublado,noite,1522.8006288852405,32.466533969715066,85.19887345669461,53.87050149521874,0.9892574854805486,0.0,132.36839527417206,0.46718945434176307,0.48300513136735473
2023,1,4,19,1.0142766518863326,,nublado,noite,117.7134140769054,34.19591769576309,28.65417599328095,7.945348311922568,0.15057896398719653,0.0,434.3873939363433,0.6598975641420718,0.5847726020421293
2023,1,4,20,2.670469772580845,,nublado,noite,704.9366616992827,52.58712924630853,65.96478480793861,7.572917331779573,0.3702406513273135,0.0,73.18681486759613,0.43550393111405233,0.4504280169263695
2023,1,4,21,5.14231725707297,,nublado,noite,558.7900192282214,28.33677952275719,27.768496649082653,5.979928998997666,0.2982222608649203,0.0,186.50666000802892,2.265351697588957,0.8810572515261266
2023,1,4,22,5.503309735382091,,claro,noite,709.9951702128213,10.080905492859442,11.85455681374291,27.96893674644854,0.280851357742626,0.0,406.28034370611823,1.9212810700960083,0.3868089849416385
2023,1,4,23,2.248284247730589,,nublado,noite,1364.3600607388116,58.29209226046618,9.532948295879729,4.6026924796305275,0.940255860005878,0.0,144.51458398091447,0.7556556792075468,0.1937830740662739
2023,1,5,0,4.355667423397199,,claro,noite,891.0167205651994,45.88057483499408,33.869860474337784,37.44099400719762,0.5084273556076757,0.0,472.29402759616164,2.6886535929697786,0.6993023051997892
2023,1,5,1,5.737419551903891,,claro,noite,551.8297062838215,59.31321720950085,51.24211703820644,32.916336735619225,0.7207006970499061,0.0,135.43770021421852,2.0600237957821723,0.4969627239104041
2023,1,5,2,2.152879046044066,,claro,noite,557.612341536485,37.92715883623608,23.105548001682195,56.722593572893516,1.7832728241547298,0.0,374.864744891292,1.3735466183823115,0.6065510455352869
2023,1,5,3,3.1845011570744415,,nublado,noite,1516.254644331452,25.499476570746857,74.93724311156959,10.638993939282791,0.4146417150544413,0.0,164.1919570576139,0.7271882094420656,0.47558952006996796
2023,1,5,4,5.318163801347132,,parcialmente_nublado,noite,798.1756165513756,57.88989756754934,46.59503404357027,34.35607866094569,0.8951229689849713,0.0,410.2783993300572,0.9986057837326254,0.5791644586465841
2023,1,5,5,6.381692140404865,,parcialmente_nublado,noite,532.1209212916958,7.9835948641676975,7.023511654649698,28.195344675736962,1.3896116887258825,0.0,122.60318547510371,2.5979307971808274,0.2666890598299763
2023,1,5,6,1.8718578271169688,moderada,,dia,861.8633583764786,16.409950514801658,39.152780574287455,18.05142448439816,1.033094822879152,0.0,323.593443873347,2.487370487289763,0.5731403512596992
2023,1,5,7,1.8450429577833307,alta,,dia,702.0797686882732,22.91704597068496,21.497410573759062,45.9924256171199,0.9360401105728016,0.0,471.78555033807334,1.5368899683485742,0.37138326065275007
2023,1,5,8,4.620316970240202,moderada,,dia,565.6367346479616,11.577905952694831,17.954856146579754,51.01267921285049,1.200901007135336,0.0,138.5566028416501,2.164347436480676,0.3649899486894081
2023,1,5,9,2.8237000676971666,baixa,,dia,1574.5142329470714,56.339318781591366,56.3054817518587,37.59748643692354,1.2129752729637884,0.0,503.3370371048636,1.2870940601112226,0.2769896831882043
2023,1,5,10,3.8763899590188977,moderada,,dia,1219.5803165316836,51.620777249970786,22.1557108716742,31.08661200633665,0.4415829679435574,0.0,107.36959528225947,0.408485090393838,0.27006398807531873
2023,1,5,11,4.014480403094009,baixa,,dia,126.88387009797188,42.132752710341116,8.766697496026797,19.798131094047747,1.0287289554124168,0.0,110.97643029042399,1.2310574518423452,0.67032602533372
2023,1,5,12,6.159210439589217,alta,,dia,466.9962442899712,33.01438873055105,25.171811782775702,54.63647040810389,0.28007137263064136,0.0,194.81609917891825,2.3093415432509428,0.23227797284630453
2023,1,5,13,6.770233643521706,alta,,dia,1492.6845306401733,27.68138917644451,12.527075294170675,28.705058430802048,1.0761516331661687,0.0,135.6651313086099,2.681959246507855,0.47888078216735763
2023,1,5,14,1.2785151997805329,moderada,,dia,773.0516264232624,21.75396341123936,80.96562141072963,15.163470235049052,0.2976140268771962,0.0,75.9804331687298,0.32071577999677303,0.45592336328566874
2023,1,5,15,4.229876947300738,baixa,,dia,546.0707859231832,37.72114852197569,29.332647433859847,62.83924124755889,1.7832092437065723,0.0,386.20090323804453,1.0720549553449576,0.8579274135376168
2023,1,5,16,5.715250934320896,alta,,dia,1139.2669885720402,45.797815825624724,70.9745906193138,32.10480902695261,0.539405142320189,0.0,283.98273634331304,0.4590516128260731,0.7796323526459276
2023,1,5,17,6.912038055142529,alta,,dia,765.6239021064966,31.944166576001173,70.97408516243432,54.878478307504295,0.32336205599047896,0.0,220.24554554489853,1.7746238176666,0.11851452624365447
2023,1,5,18,1.4212051192191488,,claro,noite,670.0216992805568,6.930730442021588,62.74600431509912,13.346012395628419,0.8853545175665113,0.0,34.78801164651925,1.6938858232972103,0.7707776113163687
2023,1,5,19,4.01879654146568,,nublado,noite,195.0022316515697,57.59761502068594,23.100240063682865,40.11106896627448,0.978810656056771,0.0,231.96948658864773,1.2140376087822409,0.359365709496432
2023,1,5,20,3.7232526421019654,,parcialmente_nublado,noite,1321.2320155747939,11.33946106397075,95.56302935381743,25.254461765507685,0.9636834182125636,0.0,262.95626563310026,1.9068790972818523,0.4026916985581484
2023,1,5,21,4.520942174960805,,parcialmente_nublado,noite,1556.7073306097059,17.750919043027412,12.544897876739867,9.005491684742633,1.5712150660095547,0.0,287.4040594093961,2.464970232649673,0.5218562431188407
2023,1,5,22,1.0259858912386446,,parcialmente_nublado,noite,1094.172143860608,59.94375283410867,47.15612281240296,37.85928948541642,0.9558074822775601,0.0,400.3861120855376,0.9878434877928872,0.582539057165517
2023,1,5,23,2.960746136652051,,nublado,noite,1106.0761637765652,36.58398450333974,84.98293640820468,45.627778094198355,1.3486200853720196,0.0,139.20617210557805,2.5163191865786345,0.674554454517509
2023,1,6,0,2.0350006933583114,,parcialmente_nublado,noite,769.5870549077326,58.154556513869814,83.74263648965209,32.64478528534839,1.6179650523836877,0.0,339.5448934218146,2.1799179191653963,0.15791601083901038
2023,1,6,1,2.7852933781214757,,nublado,noite,1509.7113049121945,8.054109059642883,75.9554280602419,35.47327953834998,0.35528901424143605,0.0,354.58779684685487,0.3688628154966131,0.6760350650799138
2023,1,6,2,2.360138694538079,,claro,noite,1551.6885937337433,40.197814708464314,20.6445554408058,37.370362402751866,1.563438345481069,0.0,404.99522052860897,1.820982121079271,0.7676576812826038
2023,1,6,3,1.934194843480417,,claro,noite,937.3437036939026,26.417794074939188,96.78369768626396,7.362213107046019,0.38411927629087433,0.0,261.7023125116803,1.6733251347023352,0.7869283009046723
2023,1,6,4,3.481005181411236,,claro,noite,477.85400227960184,33.81190136699032,56.99060477199419,30.195481190012593,0.9863336456383777,0.0,483.3657310275845,1.4307996094773372,0.5979328735322315
2023,1,6,5,1.6870740816971423,,claro,noite,1389.9862050291113,39.55809200579773,8.653617532931884,36.78606496411223,1.4766624188050332,0.0,485.8666590789187,1.8030383086473096,0.31198910117335926
2023,1,6,6,3.6431031610925997,moderada,,dia,902.3316460023653,10.455087868887098,29.639968348781142,52.536431531051896,0.7646535384643319,0.0,475.54242371914825,0.47574073107592546,0.8839913584828624
2023,1,6,7,6.7098338890189115,alta,,dia,1555.6483660993326,14.501302022918143,12.098471528553908,42.97764797438604,1.3853771242930402,0.0,429.4357401404216,1.873794668795497,0.619080761180744
2023,1,6,8,2.550770615347827,baixa,,dia,482.44683032570003,17.674741377399897,31.6974146359207,54.14482691849704,0.48297478251115755,0.0,244.62688338514238,2.3119937404073854,0.10209173617326317
2023,1,6,9,1.8380603570994867,baixa,,dia,580.6262574279218,58.05863643803505,86.44688466791538,58.2703024432632,0.5604188163527931,0.0,67.5269096679648,1.1823361707751197,0.6541523987958296
2023,1,6,10,1.5183288833272774,moderada,,dia,1204.1224511893909,15.000426857941976,47.79142229343058,19.274061250964564,0.6670915488044437,0.0,423.3784799899403,2.388923660997379,0.1302280709504705
2023,1,6,11,4.171022767696652,moderada,,dia,331.43423591523367,15.399341792963149,46.19407165993019,47.91191737362705,1.6116989107433508,0.0,130.55921517428948,2.55914040675512,0.17100244163135295
2023,1,6,12,3.483845764003715,alta,,dia,864.6560712907209,43.21558214523703,69.94842744793877,61.83280684954109,1.6926235484653716,0.0,49.527752217859614,1.07933299618875,0.5952045020255572
2023,1,6,13,5.106242636297753,alta,,dia,1210.360214798477,20.348885087226748,46.595286156079,42.49146104428642,0.5156891532431999,0.0,341.8779590730335,2.0983865287491597,0.38549930833199864
2023,1,6,14,3.5279559119923887,alta,,dia,946.6090508842325,32.59771139131872,93.86720617685918,46.808277963299986,0.7672285406625576,0.0,178.61683626806843,1.43797287129507,0.698519168305295
2023,1,6,15,2.974551318482397,moderada,,dia,1417.3295573688301,50.20844983375018,63.19320695575439,9.424314466943557,1.2065358827897201,0.0,109.09677299054954,1.8567408000089722,0.28370859631327877
2023,1,6,16,4.360160825926323,moderada,,dia,186.1737115753267,10.416957549925876,55.05473348226031,19.39511869813785,1.6327677681107673,0.0,487.5553812570808,2.2724432205828973,0.22902502072125414
2023,1,6,17,1.6157591842234935,alta,,dia,1414.0801382464322,21.286441940705345,73.4695371088059,51.86647945979766,0.5046033224522424,0.0,455.3752086098093,0.1941784539906019,0.6354381363575146
2023,1,6,18,5.969534772980012,,parcialmente_nublado,noite,1227.201632235837,9.608159897192625,52.09912525321343,23.59720653053362,0.5070643184602664,0.0,102.30597670241426,1.6458176222704786,0.8932009654393751
2023,1,6,19,4.162887713843173,,claro,noite,270.283616659865,10.208930764858726,52.44058870660487,59.160167117438135,1.7189081061511369,0.0,327.07251694477344,2.232666088701886,0.3097476233723344
2023,1,6,20,4.78041755594119,,parcialmente_nublado,noite,1188.0034528372432,61.366728657955015,15.434866500144782,20.098282432236445,1.2726185207840888,0.0,243.36616309349532,0.6201719446157518,0.7155825952721091
