ano,mes,dia,hora,velocidade_vento,insolar_solar,cobertura_nuvens,periodo,qs_recovery_boiler_MP,qs_recovery_boiler_SO2,qs_recovery_boiler_CO,qs_smelt_tank_MP,qs_smelt_tank_SO2,qs_smelt_tank_CO,qs_lime_kiln_MP,qs_lime_kiln_SO2,qs_lime_kiln_CO,qs_total,classe_estabilidade
2023,1,1,23,5.534072401861655,,claro,noite,1575.768446134534,29.116252902711558,22.414562504169822,41.77941349976907,0.7819506618388115,0.0,295.8302975154568,0.5999950517468984,0.2088313691251117,1966.4997496393523,D
2023,1,2,0,3.6670300223695405,,nublado,noite,757.8477480354397,10.879071355559578,16.873782548576166,25.487483845746247,0.20948819300552216,0.0,332.4115563703322,2.3495335141957763,0.26105440383403133,1146.3197182666895,D
2023,1,2,1,3.4287177304518206,,parcialmente_nublado,noite,197.12540754461259,54.82300730335578,64.12445597177282,32.52374809353084,1.2659648450806464,0.0,228.4781816889609,1.2122642234397005,0.7706718379887864,580.3237015087419,D
2023,1,2,2,3.0296896716694395,,parcialmente_nublado,noite,329.9598457360445,51.9561252391366,51.76860967316722,54.50642453720965,1.0914668119220754,0.0,37.965260259791364,0.33497408091170666,0.6429317300420438,528.2256380682251,D
2023,1,2,3,6.282931868647969,,claro,noite,1301.8668536756488,49.67776472639881,61.78080375253219,15.904780869988338,1.2216818034188583,0.0,234.69700975328348,1.9028170583523638,0.563164925471875,1667.614876565095,D
2023,1,2,4,1.3641306496278056,,nublado,noite,1356.132206397721,38.31973209697024,47.46607399306986,49.7594089570871,1.3600508404801634,0.0,263.9156361742954,2.457050963455335,0.8295567860699349,1760.239716209149,D
2023,1,2,5,4.185082913057261,,parcialmente_nublado,noite,1094.7230191275498,32.65812452470329,47.84470476337667,15.884172152161378,0.8416270306867903,0.0,272.21338364772294,2.649997947478817,0.7708046524311829,1467.5858338461112,D
2023,1,2,6,3.0750393011418,baixa,,dia,953.4813869484022,9.730266221878459,29.349297659891857,52.65980017179717,1.615273923088141,0.0,95.37786613025801,1.1192030504510002,0.8276865878158197,1144.1607806935826,D
2023,1,2,7,5.514687593877083,alta,,dia,1164.7107375219937,33.47484342403777,49.67610366519738,20.92751113634627,0.16823648145225445,0.0,255.24167325120155,1.5473069381678104,0.47000530032170257,1526.2164177187185,D
2023,1,2,8,3.6925534063566463,moderada,,dia,1469.1855687423442,39.325806699604364,76.37026310196127,27.44341294474227,0.8866080393132201,0.0,249.42597318592442,0.5676460480976764,0.6000780586216603,1863.805356820609,C
2023,1,2,9,5.433919284071669,alta,,dia,683.8568218533188,59.764823054199724,41.13360444060862,26.355269275328823,0.1767813453908915,0.0,429.2404094839622,1.3329497285607284,0.2396636665797754,1242.1003228479497,D
2023,1,2,10,4.480848268346791,baixa,,dia,1319.6671632354514,41.987899746370765,10.790517002161664,60.88996968131271,1.4600093445777904,0.0,449.0874822653052,1.949090352623279,0.5764554748009998,1886.4085871026039,D
2023,1,2,11,6.281507275103054,alta,,dia,321.18909934005376,41.98594306575158,25.621231017402906,44.77635901350243,1.045090884928165,0.0,160.59431680217585,2.5308398626725084,0.6903723516984392,598.4332523381858,D
2023,1,2,12,3.798079363845468,alta,,dia,477.124356555056,40.3891490860208,28.310966501959577,25.65822617980517,0.7360743425506482,0.0,151.9027325434399,2.375983178299817,0.3435940283621708,726.8410824154942,C
2023,1,2,13,6.6100282220904445,moderada,,dia,540.0286843015672,24.25016445015843,61.714611516764975,8.314481847845908,1.1810752730114171,0.0,86.05774578641301,1.9935876249791766,0.355458630509209,723.8958094312493,D
2023,1,2,14,4.061185781100923,moderada,,dia,240.93477896678286,25.345889629588065,24.65263149985744,13.070063135250232,0.9862654331323728,0.0,102.98430027884785,0.3202391027312035,0.7494607311499837,409.04362877733996,C
2023,1,2,15,3.9167536145644046,alta,,dia,1035.6980083367027,60.87904162224979,69.43469589073759,8.795079686868595,1.6434747439662445,0.0,49.18093014598446,1.4981903130754295,0.5940459428822008,1227.723466682467,C
2023,1,2,16,5.53110299383127,moderada,,dia,182.87183817255635,8.69511721729684,66.43342717545562,7.872922645097431,0.6674492594591658,0.0,115.01732004668307,0.5704562174939543,0.5401012744948985,382.66863200853726,D
2023,1,2,17,5.67591824214812,baixa,,dia,522.7832677024363,25.8362028352446,94.25265270257891,23.540252549832523,0.5726988090579422,0.0,45.876671377525035,1.606401482793143,0.5874047325030718,715.0555521919714,D
2023,1,2,18,2.4650443734119962,,claro,noite,285.7475582745343,24.468761166726743,26.95686558288783,60.90642465218412,1.2548714856671042,0.0,313.62120809615993,0.8595963382014635,0.16186588779209296,713.9771514841535,E
2023,1,2,19,1.6753659469677402,,parcialmente_nublado,noite,1178.2898620414671,35.7607154412385,98.04122434418686,49.04081447227195,1.2611748987903115,0.0,323.7931808775487,0.4673739388492983,0.16554496284680106,1686.8198909771995,E
2023,1,2,20,6.157040395440618,,parcialmente_nublado,noite,1147.906510468802,35.17761720256364,15.112339282675265,19.906133752230268,0.9101465654550465,0.0,195.99651488515377,0.4839509716733178,0.6286906255905784,1416.121903754144,D
2023,1,2,21,4.279362925095174,,nublado,noite,195.8049818231396,55.60338028469482,35.65572873669048,18.26205379491379,0.40401062452990727,0.0,108.46500664572886,0.4848105718237281,0.2969525553782766,414.9769250368995,D
2023,1,2,22,3.752909183268941,,nublado,noite,993.3757921348495,38.43667856731742,36.82231467345632,34.2990302353212,0.648559482925696,0.0,383.877212377552,0.7112248832777879,0.4381880040538187,1488.6090003587537,D
2023,1,2,23,3.873797949730319,,nublado,noite,856.4826074464916,56.08777720089022,21.737084882868636,31.489553617869426,0.4400440427975303,0.0,478.89963347759993,1.3083425520674345,0.2998145450100731,1446.7448577655948,D
2023,1,3,0,6.10505877718972,,parcialmente_nublado,noite,1392.3726319883704,31.23219484220749,92.53345165336013,16.337817047439003,0.12732947342536285,0.0,234.5364991813018,2.294433706084387,0.46279724197495564,1769.8971551341635,D
2023,1,3,1,4.124574076375685,,nublado,noite,594.6762985697977,4.932008178677694,79.605517696218,23.86014823136746,1.5787766634851936,0.0,258.748614217759,2.6071975565982317,0.6400786891944984,966.6486398030978,D
2023,1,3,2,1.711208105651912,,nublado,noite,1408.8746067019122,20.448006032234687,53.708095868702934,56.06312086874196,1.7962277731096894,0.0,322.2859833011057,1.700607887448594,0.1974915316061028,1865.0741399648616,D
2023,1,3,3,1.5598628720183298,,nublado,noite,640.8857475861774,12.10082857992002,56.13862741951268,41.29457422676269,0.1737552578478167,0.0,215.4245787281256,0.4280890735280528,0.8301527248537419,967.2763535967282,D
2023,1,3,4,4.53034765740348,,nublado,noite,712.3549857836009,7.922329892949377,95.13286160616681,47.66278280626259,0.8303066500224097,0.0,79.3445857421803,2.4797262777514537,0.6474953379552045,946.3750740968891,D
2023,1,3,5,5.8642312013261595,,claro,noite,837.8943930027923,28.28501656424877,21.905501109750933,31.14844648025182,1.1874257670107833,0.0,354.3520468316305,0.43303992780672,0.3091275158126839,1275.5149971993044,D
2023,1,3,6,4.550362882293649,moderada,,dia,1014.2066733211824,21.2984408297917,66.71767201925545,8.025643279654375,0.22794989492872733,0.0,44.334900925314955,0.3468599997527374,0.6532772979113923,1155.8114175677918,C
2023,1,3,7,5.100175607518078,baixa,,dia,1044.9398118173647,56.857474048178496,56.19335152648663,24.655818359442854,0.5392884097132378,0.0,499.52957828507414,1.4916290089569884,0.16274871631385224,1684.3697001715311,D
2023,1,3,8,4.123908471297134,alta,,dia,1123.471218557574,6.776799919484313,21.14382413189816,42.623420219483116,1.3716872753973421,0.0,319.5618757241387,1.3284814958754918,0.5884344857764225,1516.8657418096273,C
2023,1,3,9,5.109751058104426,moderada,,dia,1316.8077191992127,4.96207483534778,35.6207688703183,6.57731849085427,0.7798820478411463,0.0,313.77910114923367,2.4574614072131307,0.40491884153408503,1681.3892448415545,D
2023,1,3,10,6.037847459894668,alta,,dia,1149.0940458682696,57.141324897362715,49.90708670515135,33.05738340427729,1.173474692848486,0.0,413.1100950370971,0.5944298833263576,0.5083958593161579,1704.586236347649,D
2023,1,3,11,4.2820078943891735,baixa,,dia,1373.2278406632604,38.18390549521295,95.71233208055962,35.62782883156172,1.3078192912971103,0.0,424.24971636709415,1.8474137064129568,0.66860150174036,1970.8254579371394,D
2023,1,3,12,6.507404263082055,moderada,,dia,478.3233057778545,22.564634216384952,48.76452308116684,25.553703256102423,1.2578527231965666,0.0,79.97353186739412,2.641228879380194,0.8977912621661105,659.9765710636458,D
2023,1,3,13,1.9734433159874762,alta,,dia,277.47306582587373,21.33112470657315,83.2173192764573,35.78732417216257,1.109513203570237,0.0,355.6956603717849,1.163967222891427,0.8261783259642895,776.6041531052776,A
2023,1,3,14,1.8216709019554056,moderada,,dia,673.4266627096987,59.34203075725783,88.02809770043203,60.131448100931124,0.977195795869878,0.0,477.4728309450779,1.9322476445904389,0.606001420970551,1361.9165150748286,B
2023,1,3,15,5.220359489733132,baixa,,dia,1190.4039266909876,37.13122911861121,94.42305238931671,17.9503506540716,0.7738443695297661,0.0,100.17809134535179,1.8295026330037292,0.44379892557762585,1443.13379612645,D
2023,1,3,16,3.5966127649979245,moderada,,dia,1138.9934295834441,11.739584231350547,93.26580899923808,30.19135637505105,1.2417217357305712,0.0,454.58773747920975,1.5977060750854717,0.590467396372949,1732.2078118754825,C
2023,1,3,17,2.2369561724158964,baixa,,dia,541.5269725469184,35.25808527890371,29.251560716422183,19.45632655284308,1.3244780218901406,0.0,162.0796650799394,1.1836713599997974,0.39038891245127827,790.471148469368,C
2023,1,3,18,6.0895252642993905,,parcialmente_nublado,noite,870.9259628767716,42.68956342658762,90.16774001191399,34.016777470196644,1.3019313689019294,0.0,263.86403919955205,1.9461754109787945,0.8800144826340022,1305.7922042475366,D
2023,1,3,19,2.363144177567367,,claro,noite,1400.8599395528768,56.04607152429265,39.82870290451832,58.488481128261135,1.432679438879248,0.0,103.5453081729222,1.8223211788789977,0.37580908632929005,1662.3993129869589,E
2023,1,3,20,5.293890350768918,,parcialmente_nublado,noite,1137.0555289470492,5.391004823358068,72.64184163991513,51.91273122108568,0.40614395883519094,0.0,127.49966442723766,2.4835853435914816,0.14711748995400015,1397.5376178510267,D
2023,1,3,21,3.503767217459407,,nublado,noite,889.8699952105607,31.15392493941262,57.334683050491826,53.05522236374989,1.4675156563518197,0.0,344.94999058076803,2.5946518995214616,0.4769221125567016,1380.9029058134129,D
2023,1,3,22,2.309915895342133,,nublado,noite,601.9477110617756,35.49900420580012,73.4149370665866,7.160427350761944,0.6931798841166176,0.0,78.62634276628043,2.4253193498876655,0.7558041257084014,800.5227258109174,D
2023,1,3,23,4.298408251834797,,claro,noite,292.57631663697447,58.94449678405658,76.2776344989732,13.849332773300759,1.4447645978327306,0.0,192.039246045819,2.1780285787903613,0.4331783804874791,637.7429982962346,D
2023,1,4,0,6.239381043713862,,nublado,noite,480.0752731718429,42.82347929536429,53.32525661156166,39.56535261328374,0.9287659781206318,0.0,249.32326950619776,1.616708163420081,0.8606370660206498,868.5187424058118,D
2023,1,4,1,5.328853550945452,,parcialmente_nublado,noite,1246.7649361468589,17.944311102202143,86.60881641296,60.592157167067064,0.9202363323462392,0.0,479.9692879796899,1.1506391870609076,0.4425309241966897,1894.3929152523822,D
2023,1,4,2,5.12183032241345,,parcialmente_nublado,noite,1098.6599145479133,17.112091958930556,46.72978925045222,39.6332213645544,1.4920627330639658,0.0,97.63579739965431,1.6731154039078893,0.4091972468976851,1303.3451899053744,D
2023,1,4,3,4.381385688562837,,parcialmente_nublado,noite,1072.673107049624,10.61353148526032,97.88623651735364,54.22892185665907,0.7999431587294109,0.0,415.8988373957839,2.068632107402849,0.7784614461041913,1654.9476710169174,D
2023,1,4,4,6.968204257626237,,nublado,noite,580.3505495202679,23.18600528475409,83.17274258912131,4.475298600674998,0.703284210436693,0.0,330.5276019312703,1.1151364203594032,0.3254699273610201,1023.8560884842457,D
2023,1,4,5,6.7302299999466095,,claro,noite,651.4403712447842,21.0349735547698,34.93017527912798,4.980466194357667,1.1782622693544749,0.0,348.3381870876028,0.9817547304577545,0.32599879776935214,1063.2101891582242,D
2023,1,4,6,4.610337899828371,moderada,,dia,1261.284333846258,29.671939763074278,76.79428203069689,20.496166645778324,1.0537843487278045,0.0,295.67768056168404,0.19688235624912115,0.062150680134246954,1685.2372202326028,C
2023,1,4,7,4.110028676725317,baixa,,dia,1261.6178102394801,53.47202983997013,34.703729015848474,13.16105106656878,0.14439153757048456,0.0,97.21369394033289,1.2703798962876356,0.30269843868226837,1461.8857839747407,D
2023,1,4,8,5.201551018387923,baixa,,dia,1528.3600781681089,12.103934638011264,68.52949224202321,15.615391936186459,0.6476831412456157,0.0,429.13089939056954,0.31145419121011797,0.4174167800912301,2055.1163504874457,D
2023,1,4,9,6.326726088409465,moderada,,dia,347.6135493659284,33.48649840632541,36.98056416112615,57.476867978868526,0.25603233306167694,0.0,266.4542958687471,1.436963398994853,0.40836089767960687,744.1131324107317,D
2023,1,4,10,5.6542601421498375,alta,,dia,432.37788814143846,34.18445123338852,21.66561491711948,35.75243218236123,0.702417732866031,0.0,194.49776517232476,1.0346112252236206,0.3044896684420438,720.5196702731641,D
2023,1,4,11,3.7689431085936262,moderada,,dia,967.4439345896595,41.73151116437223,81.77357224303621,14.986434558018395,0.6091198025113473,0.0,42.535594190824376,2.6594319010411303,0.538040107043956,1152.2776385565073,C
2023,1,4,12,4.364778733044677,alta,,dia,1229.162266999969,15.158162993285687,80.5950335104912,27.309015706189747,0.5453957164193274,0.0,300.05887692539727,1.9654780299026233,0.7509795377937276,1655.5452094194486,C
2023,1,4,13,1.0766471529969805,baixa,,dia,731.1283947042817,14.287594231601867,42.39486099190253,57.19713144415019,1.7498517811454701,0.0,143.05369901296527,2.3906535466875525,0.8694716689806878,993.0716573817152,C
2023,1,4,14,4.382186613065717,alta,,dia,494.5470089309263,39.53065747278808,26.963062373516983,12.82660866064487,0.41051067040805733,0.0,96.05761627998811,2.3623351345697166,0.2777721873273224,672.9755717101693,C
2023,1,4,15,3.483726934391444,baixa,,dia,1323.7216974791681,33.41585821176331,65.91680234180023,49.80551826901904,1.1366608787855055,0.0,499.6955023838209,1.8919002406686987,0.32410168967136216,1975.9080414946973,D
2023,1,4,16,1.8378598352960396,baixa,,dia,1130.849179984086,58.15007581836635,70.77239108125153,5.8792232745231985,1.3280270521696997,0.0,344.2954329805097,2.5995382955170387,0.5993376853660628,1614.4732061717896,C
2023,1,4,17,5.242030018714168,moderada,,dia,1145.0723904943723,19.04145029620205,9.118478432663345,27.501984410606866,1.4458184907073843,0.0,400.6354428133728,0.7224002254513477,0.29816604070951014,1603.8361312040854,D
2023,1,4,18,5.196510834087244,,parcialmente_nublado,noite,1128.5501537173918,30.365325257840723,69.88123433268092,15.284162546688604,0.382860533614784,0.0,37.21479755213846,2.214787782227455,0.09111410915204879,1283.9844358317348,D
2023,1,4,19,3.8454248918965153,,claro,noite,506.5567340370792,17.84590993975658,52.04272873463317,36.071999939666135,0.49591681701328744,0.0,314.57375236609556,2.0967789951853404,0.6215634457904539,930.3053842752198,D
2023,1,4,20,1.642888601644902,,claro,noite,1418.3924040723132,41.841885599112196,73.84116009019078,6.280269224959927,1.2258639181073474,0.0,202.1207938042278,2.5004319537547044,0.40353665930808097,1746.606345321974,F
2023,1,4,21,4.898178761277233,,parcialmente_nublado,noite,1326.4996054533267,12.122422135643541,20.08725394124671,26.59385911727896,0.7099366350283262,0.0,142.13821773657347,2.053774213112195,0.13220545568883973,1530.3372746878986,D
2023,1,4,22,6.1561510204233585,,parcialmente_nublado,noite,1327.941785695045,58.82183020426543,58.051058828204035,34.56466855707612,0.8845400281065564,0.0,489.23159488268095,2.3262167866214583,0.7049422767622666,1972.5266372587616,D
2023,1,4,23,5.016632348387397,,nublado,noite,976.3841894911425,32.932989488694,44.90965483055873,24.629244082402906,1.2139179328704828,0.0,436.0070727327539,2.5106820439139073,0.7377443472552145,1519.3254949495915,D
2023,1,5,0,3.1632807904097753,,parcialmente_nublado,noite,1287.0846764095772,32.365023769956885,51.92023655388636,47.0149058998007,0.7622340883336706,0.0,259.25196923060054,0.27177440260587343,0.7457142367354753,1679.4165345914964,D
2023,1,5,1,5.432374598929332,,claro,noite,977.9434051265044,48.26157903154213,58.41093185027226,48.36614298011976,0.5697801040109565,0.0,82.0320689116385,1.2257435201781786,0.4712138149327697,1217.280865339199,D
2023,1,5,2,4.4130075198083505,,nublado,noite,204.457720030728,19.947748629647393,81.18545483217386,35.503279053862265,1.288005515644371,0.0,327.37073758511565,0.5415473920911101,0.2906879455374329,670.5851809848002,D
2023,1,5,3,2.980833905551079,,parcialmente_nublado,noite,274.5382243678265,51.87266051267237,68.37781665100887,5.851734503581127,1.2103990909249274,0.0,80.5171229648316,0.21093801540776078,0.868010303012498,483.44690640926564,D
2023,1,5,4,2.7384005377373843,,nublado,noite,657.8099359352836,15.454265252844598,12.51302917877738,47.50556582164334,1.2256028318608165,0.0,271.23615378740135,1.1788117897335426,0.7321995932806536,1007.6555641908253,D
2023,1,5,5,3.8404397847852216,,nublado,noite,420.526332942254,33.354202820631365,95.80864855025247,24.33691950209024,0.927393121734437,0.0,185.54995819093875,1.6830639565126533,0.18942646122139706,762.3759455456354,D
2023,1,5,6,1.5435582056771482,baixa,,dia,569.2474362543309,23.661894027357476,39.519346086618064,5.46981003491797,0.522821109408222,0.0,429.1066868292646,0.3165254738356613,0.3363464280646083,1068.1808662437975,C
2023,1,5,7,6.944002895522944,baixa,,dia,570.774303228407,24.42415666631404,58.188107818098906,46.18976805333128,1.6547474611468247,0.0,269.6268095557782,0.4224670558493673,0.7943833123874888,972.0747431513131,D
2023,1,5,8,4.4354894754756184,moderada,,dia,1326.8220421477122,24.216306459959,13.120461748047465,51.05182351840017,0.5835504178739509,0.0,83.23577069279148,0.6260714932715377,0.7070697955614509,1500.3630962736174,C
2023,1,5,9,2.9850444535090945,baixa,,dia,438.94449973878636,20.140248787691363,50.489626315070296,49.53101102837178,0.9803273832647151,0.0,203.40277602422907,0.3054026246471512,0.30982438989351463,764.1037162919541,C
2023,1,5,10,3.1516340567594168,baixa,,dia,266.0703329793973,4.9835159940364635,58.80766494071556,55.05327898694685,1.1875407001831209,0.0,94.7298043722391,0.4548852466290524,0.6401510431763461,481.9271742633237,D
2023,1,5,11,6.0179852934276905,baixa,,dia,1170.954221620953,40.965789956455446,47.593214450889946,43.242811582877714,0.8861210510139863,0.0,450.0369376968398,0.7269326612408351,0.18850389747344404,1754.5945329177441,D
2023,1,5,12,2.3119175258337323,moderada,,dia,1355.6008224717436,46.47571888070037,43.97533921483837,34.1255659026139,1.7974423524268086,0.0,432.45646220082284,1.9333904547705953,0.5685535434329309,1916.9332950213497,B
2023,1,5,13,5.969753959863514,moderada,,dia,1161.395319042513,29.3496534345297,26.01703542996105,13.195194609411365,0.2208369873133049,0.0,45.25856632050373,2.0401663868976656,0.08665532355670152,1277.5634275346863,D
2023,1,5,14,2.6016567525517598,moderada,,dia,988.5102329094743,11.93843849279396,16.363653406265765,34.33573005303213,1.7867559062808043,0.0,237.3962883316988,0.33118086565004856,0.8328260803643591,1291.4951060455603,B
2023,1,5,15,4.2767529917056875,baixa,,dia,751.2957348417494,60.141622470788235,25.49533203263798,44.51327861156616,0.9081127033835968,0.0,328.738708491407,2.682245649365832,0.22771172364639589,1214.0027465245448,D
2023,1,5,16,1.8471781065411121,moderada,,dia,1244.6607543903874,54.21246114341094,31.301125750573807,16.99717550011235,0.9356963986578007,0.0,500.32961717686584,0.7764145517453693,0.8260451935379628,1850.0392901052917,B
2023,1,5,17,6.449994612871591,alta,,dia,1362.1310318412459,40.33365949064035,57.09674984850794,25.44703295093322,0.6063597151855225,0.0,485.59281205287095,2.083938223216461,0.25089857895665385,1973.5424827015568,D
2023,1,5,18,5.276396538090611,,parcialmente_nublado,noite,968.2998650647352,14.943945073801295,25.048864545561706,15.11830987125951,1.185091533235257,0.0,288.33713739017037,2.486661091960499,0.8574467759920789,1316.2773213467158,D
2023,1,5,19,5.854830619468654,,parcialmente_nublado,noite,1254.926372823071,46.193498243751456,41.02871794376394,4.648719972962794,0.5218323468380898,0.0,281.0147445141981,0.5254043725328627,0.3954022203075043,1629.2546924374255,D
2023,1,5,20,1.377029622826307,,parcialmente_nublado,noite,463.9099611514282,10.835664332065068,96.93129682341106,58.89804550286916,1.79723179667835,0.0,326.3502051929558,0.3037890618656985,0.39681885734466155,959.4230127186181,E
2023,1,5,21,2.1584622415206054,,claro,noite,1427.2427117312093,53.323355222612484,90.20631456722577,13.51805264831385,0.16163768497397693,0.0,338.6376538833312,2.0708511374700302,0.18575064241720904,1925.3463275175538,E
2023,1,5,22,4.733075530483923,,parcialmente_nublado,noite,1310.4062415611165,38.134091896482396,20.883687907819873,31.080184410435024,1.3803779900437398,0.0,226.05738686862392,1.6952371524329253,0.250077250493668,1629.8872850374485,D
2023,1,5,23,1.1298541848384158,,claro,noite,1511.7596433514102,62.262656609242036,39.2366404114467,36.229310144537024,1.7752575314573742,0.0,194.25628643704903,1.9140384128973211,0.5750581426837396,1848.0088910407233,F
2023,1,6,0,4.921991842851559,,parcialmente_nublado,noite,1456.9389531741356,12.357973277472734,47.008211662886815,42.50856728939412,1.3381100118972749,0.0,274.8437803935796,0.27836222732228333,0.5667194399055895,1835.840677476594,D
2023,1,6,1,4.2873310919391,,nublado,noite,536.5929709987658,16.542106851823508,95.14578375514306,12.92979827283468,0.991365243145993,0.0,489.6015433858763,2.068926656842718,0.5835788029064641,1154.4560739673384,D
2023,1,6,2,4.102230212878706,,nublado,noite,1048.5667000546537,5.063618851903249,32.03530082016344,55.625936917225346,0.35648590215382614,0.0,272.91826177994614,2.473810710993734,0.25563235325804934,1417.2957473902975,D
2023,1,6,3,1.6369454220567556,,parcialmente_nublado,noite,1361.3742209813777,32.124023510991485,91.40951777349935,36.492836668239214,1.1875607214293817,0.0,325.0132941553136,1.1080688870923525,0.27380517898774365,1848.9833278769308,E
2023,1,6,4,4.447816207397379,,nublado,noite,826.1363218680797,47.51689676387772,62.24048637486694,55.30484804784653,0.4814544215330375,0.0,336.2068404048507,0.39013249060605293,0.43998999135099387,1328.7169703630116,D
2023,1,6,5,4.284230067253373,,parcialmente_nublado,noite,533.1600379305253,55.72178881908143,61.62002292530855,33.3114395065364,1.6106515764993299,0.0,417.1696782743658,1.5179044317666242,0.7006455407394638,1104.812169004823,D
